iso3,country,year,education_classification,unemployment (thousands)
LVA,Latvia,2005,Education (Aggregate levels): Advanced,11.4207
LVA,Latvia,2006,Education (Aggregate levels): Total,77.9516
LVA,Latvia,2006,Education (Aggregate levels): Basic,24.5676
LVA,Latvia,2006,Education (Aggregate levels): Intermediate,43.1846
LVA,Latvia,2006,Education (Aggregate levels): Advanced,10.1993
LVA,Latvia,2007,Education (Aggregate levels): Total,68.1121
LVA,Latvia,2007,Education (Aggregate levels): Less than basic,0.2185
LVA,Latvia,2007,Education (Aggregate levels): Basic,17.4748
LVA,Latvia,2007,Education (Aggregate levels): Intermediate,40.1948
LVA,Latvia,2007,Education (Aggregate levels): Advanced,9.6706
LVA,Latvia,2008,Education (Aggregate levels): Total,88.4879
LVA,Latvia,2008,Education (Aggregate levels): Less than basic,0.6989
LVA,Latvia,2008,Education (Aggregate levels): Basic,21.851
LVA,Latvia,2008,Education (Aggregate levels): Intermediate,53.9295
LVA,Latvia,2008,Education (Aggregate levels): Advanced,12.0085
LVA,Latvia,2009,Education (Aggregate levels): Total,192.9087
LVA,Latvia,2009,Education (Aggregate levels): Less than basic,0.5057
LVA,Latvia,2009,Education (Aggregate levels): Basic,42.3403
LVA,Latvia,2009,Education (Aggregate levels): Intermediate,127.16
LVA,Latvia,2009,Education (Aggregate levels): Advanced,22.9027
LVA,Latvia,2010,Education (Aggregate levels): Total,205.8306
LVA,Latvia,2010,Education (Aggregate levels): Basic,38.6394
LVA,Latvia,2010,Education (Aggregate levels): Intermediate,135.5539
LVA,Latvia,2010,Education (Aggregate levels): Advanced,31.4651
LVA,Latvia,2011,Education (Aggregate levels): Total,166.6354
LVA,Latvia,2011,Education (Aggregate levels): Less than basic,0.2942
LVA,Latvia,2011,Education (Aggregate levels): Basic,33.307
LVA,Latvia,2011,Education (Aggregate levels): Intermediate,111.4912
LVA,Latvia,2011,Education (Aggregate levels): Advanced,21.5431
LVA,Latvia,2012,Education (Aggregate levels): Total,155.0887
LVA,Latvia,2012,Education (Aggregate levels): Less than basic,0.2198
LVA,Latvia,2012,Education (Aggregate levels): Basic,27.7795
LVA,Latvia,2012,Education (Aggregate levels): Intermediate,106.3194
LVA,Latvia,2012,Education (Aggregate levels): Advanced,20.5622
LVA,Latvia,2013,Education (Aggregate levels): Total,120.3649
LVA,Latvia,2013,Education (Aggregate levels): Basic,24.2376
LVA,Latvia,2013,Education (Aggregate levels): Intermediate,76.1663
LVA,Latvia,2013,Education (Aggregate levels): Advanced,19.8488
LVA,Latvia,2014,Education (Aggregate levels): Total,107.6236
LVA,Latvia,2014,Education (Aggregate levels): Basic,22.0055
LVA,Latvia,2014,Education (Aggregate levels): Intermediate,67.6512
LVA,Latvia,2014,Education (Aggregate levels): Advanced,17.7246
LVA,Latvia,2015,Education (Aggregate levels): Total,98.1601
LVA,Latvia,2015,Education (Aggregate levels): Basic,19.8346
LVA,Latvia,2015,Education (Aggregate levels): Intermediate,61.9117
LVA,Latvia,2015,Education (Aggregate levels): Advanced,16.3769
LVA,Latvia,2016,Education (Aggregate levels): Total,95.3311
LVA,Latvia,2016,Education (Aggregate levels): Basic,17.6011
LVA,Latvia,2016,Education (Aggregate levels): Intermediate,62.7281
LVA,Latvia,2016,Education (Aggregate levels): Advanced,14.8476
LVA,Latvia,2017,Education (Aggregate levels): Total,85.4294
LVA,Latvia,2017,Education (Aggregate levels): Less than basic,0.326
LVA,Latvia,2017,Education (Aggregate levels): Basic,15.5837
LVA,Latvia,2017,Education (Aggregate levels): Intermediate,55.8645
LVA,Latvia,2017,Education (Aggregate levels): Advanced,13.5133
LVA,Latvia,2018,Education (Aggregate levels): Total,72.8015
LVA,Latvia,2018,Education (Aggregate levels): Basic,12.9143
LVA,Latvia,2018,Education (Aggregate levels): Intermediate,46.5581
LVA,Latvia,2018,Education (Aggregate levels): Advanced,12.8949
MDA,"Moldova, Republic of",2010,Education (Aggregate levels): Total,91.9898
MDA,"Moldova, Republic of",2010,Education (Aggregate levels): Less than basic,0.2065
MDA,"Moldova, Republic of",2010,Education (Aggregate levels): Basic,38.7181
MDA,"Moldova, Republic of",2010,Education (Aggregate levels): Intermediate,34.7767
MDA,"Moldova, Republic of",2010,Education (Aggregate levels): Advanced,18.2885
MDA,"Moldova, Republic of",2011,Education (Aggregate levels): Total,84.0299
MDA,"Moldova, Republic of",2011,Education (Aggregate levels): Less than basic,0.5032
MDA,"Moldova, Republic of",2011,Education (Aggregate levels): Basic,34.0673
MDA,"Moldova, Republic of",2011,Education (Aggregate levels): Intermediate,31.6013
MDA,"Moldova, Republic of",2011,Education (Aggregate levels): Advanced,17.8582
MDA,"Moldova, Republic of",2012,Education (Aggregate levels): Total,67.7444
MDA,"Moldova, Republic of",2012,Education (Aggregate levels): Less than basic,0.3691
MDA,"Moldova, Republic of",2012,Education (Aggregate levels): Basic,25.4908
MDA,"Moldova, Republic of",2012,Education (Aggregate levels): Intermediate,25.1012
MDA,"Moldova, Republic of",2012,Education (Aggregate levels): Advanced,16.7832
MDA,"Moldova, Republic of",2013,Education (Aggregate levels): Total,63.0817
MDA,"Moldova, Republic of",2013,Education (Aggregate levels): Less than basic,0.8543
MDA,"Moldova, Republic of",2013,Education (Aggregate levels): Basic,24.2448
MDA,"Moldova, Republic of",2013,Education (Aggregate levels): Intermediate,23.1576
MDA,"Moldova, Republic of",2013,Education (Aggregate levels): Advanced,14.825
MDA,"Moldova, Republic of",2014,Education (Aggregate levels): Total,47.5256
MDA,"Moldova, Republic of",2014,Education (Aggregate levels): Less than basic,NA
MDA,"Moldova, Republic of",2014,Education (Aggregate levels): Basic,19.2549
MDA,"Moldova, Republic of",2014,Education (Aggregate levels): Intermediate,16.4728
MDA,"Moldova, Republic of",2014,Education (Aggregate levels): Advanced,11.6782
MDA,"Moldova, Republic of",2015,Education (Aggregate levels): Total,48.5763
MDA,"Moldova, Republic of",2015,Education (Aggregate levels): Less than basic,NA
MDA,"Moldova, Republic of",2015,Education (Aggregate levels): Basic,19.9562
MDA,"Moldova, Republic of",2015,Education (Aggregate levels): Intermediate,16.9435
MDA,"Moldova, Republic of",2015,Education (Aggregate levels): Advanced,11.4069
MDA,"Moldova, Republic of",2016,Education (Aggregate levels): Total,53.2668
MDA,"Moldova, Republic of",2016,Education (Aggregate levels): Less than basic,0.3217
MDA,"Moldova, Republic of",2016,Education (Aggregate levels): Basic,21.5862
MDA,"Moldova, Republic of",2016,Education (Aggregate levels): Intermediate,17.3408
MDA,"Moldova, Republic of",2016,Education (Aggregate levels): Advanced,14.0181
MDA,"Moldova, Republic of",2017,Education (Aggregate levels): Total,51.5933
MDA,"Moldova, Republic of",2017,Education (Aggregate levels): Less than basic,0.2444
MDA,"Moldova, Republic of",2017,Education (Aggregate levels): Basic,20.3827
MDA,"Moldova, Republic of",2017,Education (Aggregate levels): Intermediate,19.6844
MDA,"Moldova, Republic of",2017,Education (Aggregate levels): Advanced,11.2818
MDA,"Moldova, Republic of",2018,Education (Aggregate levels): Total,38.4426
MDA,"Moldova, Republic of",2018,Education (Aggregate levels): Less than basic,0.5398
MDA,"Moldova, Republic of",2018,Education (Aggregate levels): Basic,13.9382
MDA,"Moldova, Republic of",2018,Education (Aggregate levels): Intermediate,14.2455
MDA,"Moldova, Republic of",2018,Education (Aggregate levels): Advanced,9.719
MKD,North Macedonia,2006,Education (Aggregate levels): Total,321.2425
MKD,North Macedonia,2006,Education (Aggregate levels): Less than basic,5.4284
MKD,North Macedonia,2006,Education (Aggregate levels): Basic,113.0598
MKD,North Macedonia,2006,Education (Aggregate levels): Intermediate,173.9066
MKD,North Macedonia,2006,Education (Aggregate levels): Advanced,28.8477
MKD,North Macedonia,2007,Education (Aggregate levels): Total,316.8927
MKD,North Macedonia,2007,Education (Aggregate levels): Less than basic,5.3815
MKD,North Macedonia,2007,Education (Aggregate levels): Basic,108.2507
MKD,North Macedonia,2007,Education (Aggregate levels): Intermediate,173.0763
MKD,North Macedonia,2007,Education (Aggregate levels): Advanced,30.1843
MKD,North Macedonia,2008,Education (Aggregate levels): Total,310.3983
MKD,North Macedonia,2008,Education (Aggregate levels): Less than basic,4.5715
MKD,North Macedonia,2008,Education (Aggregate levels): Basic,111.8179
MKD,North Macedonia,2008,Education (Aggregate levels): Intermediate,163.6998
MKD,North Macedonia,2008,Education (Aggregate levels): Advanced,30.3091
MKD,North Macedonia,2009,Education (Aggregate levels): Total,298.8629
MKD,North Macedonia,2009,Education (Aggregate levels): Less than basic,2.3252
MKD,North Macedonia,2009,Education (Aggregate levels): Basic,100.6934
MKD,North Macedonia,2009,Education (Aggregate levels): Intermediate,161.5054
MKD,North Macedonia,2009,Education (Aggregate levels): Advanced,34.3388
MKD,North Macedonia,2010,Education (Aggregate levels): Total,300.429
MKD,North Macedonia,2010,Education (Aggregate levels): Less than basic,3.0737
MKD,North Macedonia,2010,Education (Aggregate levels): Basic,97.5559
MKD,North Macedonia,2010,Education (Aggregate levels): Intermediate,161.6648
MKD,North Macedonia,2010,Education (Aggregate levels): Advanced,38.1347
MKD,North Macedonia,2011,Education (Aggregate levels): Total,294.9541
MKD,North Macedonia,2011,Education (Aggregate levels): Less than basic,3.4282
MKD,North Macedonia,2011,Education (Aggregate levels): Basic,90.6062
MKD,North Macedonia,2011,Education (Aggregate levels): Intermediate,156.2361
MKD,North Macedonia,2011,Education (Aggregate levels): Advanced,44.6835
MKD,North Macedonia,2012,Education (Aggregate levels): Total,292.4943
MKD,North Macedonia,2012,Education (Aggregate levels): Less than basic,2.8436
MKD,North Macedonia,2012,Education (Aggregate levels): Basic,84.8662
MKD,North Macedonia,2012,Education (Aggregate levels): Intermediate,159.4085
MKD,North Macedonia,2012,Education (Aggregate levels): Advanced,45.3761
MKD,North Macedonia,2013,Education (Aggregate levels): Total,277.2125
MKD,North Macedonia,2013,Education (Aggregate levels): Less than basic,3.0526
MKD,North Macedonia,2013,Education (Aggregate levels): Basic,77.2314
MKD,North Macedonia,2013,Education (Aggregate levels): Intermediate,151.1073
MKD,North Macedonia,2013,Education (Aggregate levels): Advanced,45.8212
MKD,North Macedonia,2014,Education (Aggregate levels): Total,268.8031
MKD,North Macedonia,2014,Education (Aggregate levels): Less than basic,3.347
MKD,North Macedonia,2014,Education (Aggregate levels): Basic,72.7305
MKD,North Macedonia,2014,Education (Aggregate levels): Intermediate,148.2207
MKD,North Macedonia,2014,Education (Aggregate levels): Advanced,44.5049
MKD,North Macedonia,2015,Education (Aggregate levels): Total,248.9275
MKD,North Macedonia,2015,Education (Aggregate levels): Less than basic,1.6199
MKD,North Macedonia,2015,Education (Aggregate levels): Basic,64.2868
MKD,North Macedonia,2015,Education (Aggregate levels): Intermediate,137.4561
MKD,North Macedonia,2015,Education (Aggregate levels): Advanced,45.5647
MKD,North Macedonia,2016,Education (Aggregate levels): Total,225.0427
MKD,North Macedonia,2016,Education (Aggregate levels): Less than basic,1.9743
MKD,North Macedonia,2016,Education (Aggregate levels): Basic,55.0826
MKD,North Macedonia,2016,Education (Aggregate levels): Intermediate,122.3973
MKD,North Macedonia,2016,Education (Aggregate levels): Advanced,45.5885
MKD,North Macedonia,2017,Education (Aggregate levels): Total,213.5581
MKD,North Macedonia,2017,Education (Aggregate levels): Less than basic,0.9392
MKD,North Macedonia,2017,Education (Aggregate levels): Basic,48.1342
MKD,North Macedonia,2017,Education (Aggregate levels): Intermediate,119.8862
MKD,North Macedonia,2017,Education (Aggregate levels): Advanced,44.5985
MKD,North Macedonia,2018,Education (Aggregate levels): Total,198.5633
MKD,North Macedonia,2018,Education (Aggregate levels): Less than basic,1.6906
MKD,North Macedonia,2018,Education (Aggregate levels): Basic,42.028
MKD,North Macedonia,2018,Education (Aggregate levels): Intermediate,113.1828
MKD,North Macedonia,2018,Education (Aggregate levels): Advanced,41.6619
MKD,North Macedonia,2012,Education (Aggregate levels): Total,91.2751
MKD,North Macedonia,2012,Education (Aggregate levels): Less than basic,2.0768
MKD,North Macedonia,2012,Education (Aggregate levels): Basic,57.6148
MKD,North Macedonia,2012,Education (Aggregate levels): Intermediate,13.6546
MKD,North Macedonia,2012,Education (Aggregate levels): Advanced,17.9288
MKD,North Macedonia,2014,Education (Aggregate levels): Total,103.7428
MKD,North Macedonia,2014,Education (Aggregate levels): Less than basic,1.6006
MKD,North Macedonia,2014,Education (Aggregate levels): Basic,53.3802
MKD,North Macedonia,2014,Education (Aggregate levels): Intermediate,12.8897
MKD,North Macedonia,2014,Education (Aggregate levels): Advanced,23.0528
MKD,North Macedonia,2014,Education (Aggregate levels): Level not stated,12.8196
MLT,Malta,2000,Education (Aggregate levels): Total,9.6632
MLT,Malta,2000,Education (Aggregate levels): Basic,8.0119
MLT,Malta,2000,Education (Aggregate levels): Intermediate,1.311
MLT,Malta,2000,Education (Aggregate levels): Advanced,0.3403
MLT,Malta,2001,Education (Aggregate levels): Total,11.284
MLT,Malta,2001,Education (Aggregate levels): Basic,8.959
MLT,Malta,2001,Education (Aggregate levels): Intermediate,2.101
MLT,Malta,2001,Education (Aggregate levels): Advanced,0.224
MLT,Malta,2002,Education (Aggregate levels): Total,11.049
MLT,Malta,2002,Education (Aggregate levels): Less than basic,0.25
MLT,Malta,2002,Education (Aggregate levels): Basic,9.085
MLT,Malta,2002,Education (Aggregate levels): Intermediate,1.399
MLT,Malta,2002,Education (Aggregate levels): Advanced,0.315
MLT,Malta,2003,Education (Aggregate levels): Total,12.045
MLT,Malta,2003,Education (Aggregate levels): Basic,9.224
MLT,Malta,2003,Education (Aggregate levels): Intermediate,2.003
MLT,Malta,2003,Education (Aggregate levels): Advanced,0.737
MLT,Malta,2004,Education (Aggregate levels): Total,11.529
MLT,Malta,2004,Education (Aggregate levels): Basic,9.522
MLT,Malta,2004,Education (Aggregate levels): Intermediate,1.678
MLT,Malta,2004,Education (Aggregate levels): Advanced,0.329
MLT,Malta,2005,Education (Aggregate levels): Total,11.1095
MLT,Malta,2005,Education (Aggregate levels): Basic,8.6822
MLT,Malta,2005,Education (Aggregate levels): Intermediate,1.7225
MLT,Malta,2005,Education (Aggregate levels): Advanced,0.6712
MLT,Malta,2006,Education (Aggregate levels): Total,11.0273
MLT,Malta,2006,Education (Aggregate levels): Basic,8.656
MLT,Malta,2006,Education (Aggregate levels): Intermediate,1.67
MLT,Malta,2006,Education (Aggregate levels): Advanced,0.6735
MLT,Malta,2007,Education (Aggregate levels): Total,10.7538
MLT,Malta,2007,Education (Aggregate levels): Basic,8.0835
MLT,Malta,2007,Education (Aggregate levels): Intermediate,2.0195
MLT,Malta,2007,Education (Aggregate levels): Advanced,0.6508
MLT,Malta,2008,Education (Aggregate levels): Total,10.0802
MLT,Malta,2008,Education (Aggregate levels): Basic,7.977
MLT,Malta,2008,Education (Aggregate levels): Intermediate,1.7205
MLT,Malta,2008,Education (Aggregate levels): Advanced,0.3828
MLT,Malta,2009,Education (Aggregate levels): Total,11.7972
MLT,Malta,2009,Education (Aggregate levels): Basic,8.3257
MLT,Malta,2009,Education (Aggregate levels): Intermediate,2.629
MLT,Malta,2009,Education (Aggregate levels): Advanced,0.8092
MLT,Malta,2010,Education (Aggregate levels): Total,11.9545
MLT,Malta,2010,Education (Aggregate levels): Basic,8.663
MLT,Malta,2010,Education (Aggregate levels): Intermediate,2.6745
MLT,Malta,2010,Education (Aggregate levels): Advanced,0.5955
MLT,Malta,2011,Education (Aggregate levels): Total,11.3485
MLT,Malta,2011,Education (Aggregate levels): Basic,8.0403
MLT,Malta,2011,Education (Aggregate levels): Intermediate,2.6085
MLT,Malta,2011,Education (Aggregate levels): Advanced,0.6722
MLT,Malta,2012,Education (Aggregate levels): Total,11.4437
MLT,Malta,2012,Education (Aggregate levels): Basic,8.4172
MLT,Malta,2012,Education (Aggregate levels): Intermediate,2.1218
MLT,Malta,2012,Education (Aggregate levels): Advanced,0.9048
MLT,Malta,2013,Education (Aggregate levels): Total,11.8118
MLT,Malta,2013,Education (Aggregate levels): Basic,8.345
MLT,Malta,2013,Education (Aggregate levels): Intermediate,2.336
MLT,Malta,2013,Education (Aggregate levels): Advanced,1.1307
MLT,Malta,2014,Education (Aggregate levels): Total,11.5823
MLT,Malta,2014,Education (Aggregate levels): Basic,8.0318
MLT,Malta,2014,Education (Aggregate levels): Intermediate,2.2022
MLT,Malta,2014,Education (Aggregate levels): Advanced,1.3482
MLT,Malta,2015,Education (Aggregate levels): Total,11.2718
MLT,Malta,2015,Education (Aggregate levels): Basic,7.7817
MLT,Malta,2015,Education (Aggregate levels): Intermediate,2.413
MLT,Malta,2015,Education (Aggregate levels): Advanced,1.077
MLT,Malta,2016,Education (Aggregate levels): Total,10.2338
MLT,Malta,2016,Education (Aggregate levels): Basic,6.6268
MLT,Malta,2016,Education (Aggregate levels): Intermediate,2.6405
MLT,Malta,2016,Education (Aggregate levels): Advanced,0.9665
MLT,Malta,2017,Education (Aggregate levels): Total,9.1928
MLT,Malta,2017,Education (Aggregate levels): Basic,5.3635
MLT,Malta,2017,Education (Aggregate levels): Intermediate,2.5408
MLT,Malta,2017,Education (Aggregate levels): Advanced,1.2745
MLT,Malta,2018,Education (Aggregate levels): Total,9.037
MLT,Malta,2018,Education (Aggregate levels): Basic,5.0585
MLT,Malta,2018,Education (Aggregate levels): Intermediate,2.528
MLT,Malta,2018,Education (Aggregate levels): Advanced,1.411
MLT,Malta,1995,Education (Aggregate levels): Total,5.247
MLT,Malta,1995,Education (Aggregate levels): Basic,4.385
MLT,Malta,1995,Education (Aggregate levels): Intermediate,0.668
MLT,Malta,1995,Education (Aggregate levels): Advanced,0.025
MLT,Malta,1995,Education (Aggregate levels): Level not stated,0.169
MLT,Malta,1996,Education (Aggregate levels): Total,6.245
MLT,Malta,1996,Education (Aggregate levels): Basic,5.319
MLT,Malta,1996,Education (Aggregate levels): Intermediate,0.77
MLT,Malta,1996,Education (Aggregate levels): Advanced,0.038
MLT,Malta,1996,Education (Aggregate levels): Level not stated,0.118
MLT,Malta,1997,Education (Aggregate levels): Total,7.149
MLT,Malta,1997,Education (Aggregate levels): Basic,6.218
MLT,Malta,1997,Education (Aggregate levels): Intermediate,0.669
MLT,Malta,1997,Education (Aggregate levels): Advanced,0.262
MLT,Malta,1998,Education (Aggregate levels): Total,7.437
MLT,Malta,1998,Education (Aggregate levels): Basic,6.508
MLT,Malta,1998,Education (Aggregate levels): Intermediate,0.687
MLT,Malta,1998,Education (Aggregate levels): Advanced,0.242
MLT,Malta,1999,Education (Aggregate levels): Total,7.695
