iso3,country,unemployment_rate,year,indicator,indicator.label,note_source.label
POL,Poland,8.9898,2014,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
POL,Poland,7.501,2015,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
POL,Poland,6.1608,2016,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
POL,Poland,4.8874,2017,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
POL,Poland,3.8455,2018,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,7.0637,1995,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,7.2977,1996,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,6.5712,1997,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,4.6524,1998,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,4.578,1999,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,3.8094,2000,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,3.8284,2001,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,4.4966,2002,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,6.1316,2003,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,6.3166,2004,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,7.5817,2005,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,7.6474,2006,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,7.9637,2007,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,7.5517,2008,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,9.4319,2009,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,10.7699,2010,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,12.6772,2011,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,15.5268,2012,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,16.1834,2013,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,13.8941,2014,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,12.4444,2015,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,11.0662,2016,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,8.867,2017,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
PRT,Portugal,6.9934,2018,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,7.99,1995,UNE_DEAP_NOC_RT,Unemployment rate (%),Data reference period: March | Age coverage - minimum age: 14 years old
ROU,Romania,6.74,1996,UNE_DEAP_NOC_RT,Unemployment rate (%),NA
ROU,Romania,5.5142,1997,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,5.6292,1998,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,6.237,1999,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,6.9667,2000,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,6.5579,2001,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,8.11,2002,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,6.9499,2003,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,7.7191,2004,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,7.1744,2005,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,7.2695,2006,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,6.4131,2007,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,5.7875,2008,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,6.8589,2009,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,6.9592,2010,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,7.1774,2011,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,6.7937,2012,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,7.096,2013,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,6.8021,2014,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,6.8118,2015,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,5.9014,2016,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,4.9269,2017,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ROU,Romania,4.1869,2018,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
RUS,Russian Federation,9.449,1995,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,9.665,1996,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,11.813,1997,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,13.261,1998,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,13.036,1999,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,10.581,2000,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,8.978,2001,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,7.875,2002,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,8.21,2003,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,7.763,2004,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,7.124,2005,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,7.055,2006,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,6.002,2007,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,6.205,2008,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,8.301,2009,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD | Age coverage - maximum age: 72 years old
RUS,Russian Federation,7.3688,2010,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,6.5355,2011,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,5.4363,2012,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,5.4577,2013,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,5.1601,2014,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,5.5709,2015,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,5.5588,2016,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,5.2123,2017,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
RUS,Russian Federation,4.8459,2018,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,20.85,2005,UNE_DEAP_NOC_RT,Unemployment rate (%),Data reference period: October
SRB,Serbia,20.85,2006,UNE_DEAP_NOC_RT,Unemployment rate (%),Data reference period: October
SRB,Serbia,18.06,2007,UNE_DEAP_NOC_RT,Unemployment rate (%),Data reference period: October
SRB,Serbia,13.7048,2008,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,16.1422,2009,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,19.2176,2010,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,22.9662,2011,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,23.9999,2012,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,22.1537,2013,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,19.2234,2014,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,17.6597,2015,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,15.2574,2016,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,13.477,2017,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
SRB,Serbia,12.7327,2018,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: ILO-STATISTICS - Micro data processing
SVK,Slovakia,13.109,1995,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD
SVK,Slovakia,11.341,1996,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD
SVK,Slovakia,11.894,1997,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD
SVK,Slovakia,12.1866,1998,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,15.9471,1999,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,19.0616,2000,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,19.3825,2001,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,18.721,2002,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,17.1196,2003,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,18.5994,2004,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,16.2561,2005,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,13.3728,2006,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,11.1434,2007,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,9.5076,2008,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,12.0254,2009,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,14.3794,2010,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,13.6174,2011,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,13.9633,2012,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,14.2205,2013,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,13.1841,2014,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,11.4808,2015,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,9.6702,2016,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,8.131,2017,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVK,Slovakia,6.5363,2018,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,7.35,1995,UNE_DEAP_NOC_RT,Unemployment rate (%),Data reference period: May
SVN,Slovenia,6.9078,1996,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,6.647,1997,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,7.3889,1998,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,7.3244,1999,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,6.9177,2000,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,5.6821,2001,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,5.922,2002,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,6.4786,2003,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,6.0116,2004,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,6.5056,2005,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,5.9502,2006,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,4.8181,2007,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,4.3706,2008,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,5.8569,2009,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,7.2362,2010,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,8.166,2011,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,8.8402,2012,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,10.1023,2013,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,9.6676,2014,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,8.9623,2015,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,8.0001,2016,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,6.5644,2017,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SVN,Slovenia,5.1078,2018,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,22.6748,1995,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,22.1419,1996,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,20.6976,1997,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,18.6736,1998,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,15.4756,1999,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,13.7852,2000,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,10.3479,2001,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,11.1461,2002,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,11.2834,2003,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,11.0902,2004,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,9.1463,2005,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,8.4522,2006,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,8.2321,2007,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,11.2545,2008,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,17.8567,2009,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,19.8597,2010,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,21.3905,2011,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,24.7872,2012,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,26.0936,2013,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,24.4413,2014,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,22.0573,2015,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,19.6347,2016,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,17.2236,2017,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
ESP,Spain,15.2547,2018,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,8.8974,1995,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,9.5467,1996,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,10.3586,1997,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,8.9408,1998,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,7.607,1999,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,5.4659,2000,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,4.7303,2001,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,4.9651,2002,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,5.5547,2003,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,6.6931,2004,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,7.4857,2005,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,7.0658,2006,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,6.1609,2007,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,6.2348,2008,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,8.3509,2009,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,8.6097,2010,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,7.8041,2011,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,7.9757,2012,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,8.0521,2013,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,7.9535,2014,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,7.4316,2015,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,6.99,2016,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,6.7183,2017,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
SWE,Sweden,6.3461,2018,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
TJK,Tajikistan,2,1995,UNE_DEAP_NOC_RT,Unemployment rate (%),NA
TJK,Tajikistan,2.6,1996,UNE_DEAP_NOC_RT,Unemployment rate (%),NA
TJK,Tajikistan,2.7,1997,UNE_DEAP_NOC_RT,Unemployment rate (%),NA
TJK,Tajikistan,3.2,1998,UNE_DEAP_NOC_RT,Unemployment rate (%),NA
TJK,Tajikistan,3,1999,UNE_DEAP_NOC_RT,Unemployment rate (%),NA
TJK,Tajikistan,2.7,2000,UNE_DEAP_NOC_RT,Unemployment rate (%),NA
TJK,Tajikistan,2.3,2001,UNE_DEAP_NOC_RT,Unemployment rate (%),NA
TJK,Tajikistan,2.5,2002,UNE_DEAP_NOC_RT,Unemployment rate (%),NA
TJK,Tajikistan,2.4,2003,UNE_DEAP_NOC_RT,Unemployment rate (%),NA
TJK,Tajikistan,2,2004,UNE_DEAP_NOC_RT,Unemployment rate (%),NA
TJK,Tajikistan,2,2005,UNE_DEAP_NOC_RT,Unemployment rate (%),NA
TJK,Tajikistan,2.2,2006,UNE_DEAP_NOC_RT,Unemployment rate (%),NA
TJK,Tajikistan,2.5,2007,UNE_DEAP_NOC_RT,Unemployment rate (%),NA
TJK,Tajikistan,11.5,2009,UNE_DEAP_NOC_RT,Unemployment rate (%),Age coverage - maximum age: 75 years old
TUR,Turkey,7.644,1995,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD
TUR,Turkey,6.629,1996,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD
TUR,Turkey,6.841,1997,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD
TUR,Turkey,6.888,1998,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD
TUR,Turkey,7.687,1999,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD
TUR,Turkey,6.495,2000,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD
TUR,Turkey,8.381,2001,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD
TUR,Turkey,10.358,2002,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD
TUR,Turkey,10.542,2003,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD
TUR,Turkey,10.838,2004,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD
TUR,Turkey,10.636,2005,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: OECD
TUR,Turkey,8.7183,2006,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
TUR,Turkey,8.8683,2007,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
TUR,Turkey,9.7099,2008,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
TUR,Turkey,12.5522,2009,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
TUR,Turkey,10.6597,2010,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
TUR,Turkey,8.7959,2011,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
TUR,Turkey,8.1495,2012,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
TUR,Turkey,8.7319,2013,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
TUR,Turkey,9.8798,2014,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
TUR,Turkey,10.236,2015,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
TUR,Turkey,10.8386,2016,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
TUR,Turkey,10.8192,2017,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
TUR,Turkey,10.8902,2018,UNE_DEAP_NOC_RT,Unemployment rate (%),Repository: Eurostat special tabulation
TKM,Turkmenistan,4,2009,UNE_DEAP_NOC_RT,Unemployment rate (%),NA
UKR,Ukraine,8.59,2004,UNE_DEAP_NOC_RT,Unemployment rate (%),Age coverage - maximum age: 70 years old
UKR,Ukraine,7.18,2005,UNE_DEAP_NOC_RT,Unemployment rate (%),Age coverage - maximum age: 70 years old
UKR,Ukraine,8.84,2009,UNE_DEAP_NOC_RT,Unemployment rate (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,8.1,2010,UNE_DEAP_NOC_RT,Unemployment rate (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,7.86,2011,UNE_DEAP_NOC_RT,Unemployment rate (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,7.53,2012,UNE_DEAP_NOC_RT,Unemployment rate (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,7.17,2013,UNE_DEAP_NOC_RT,Unemployment rate (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
UKR,Ukraine,9.27,2014,UNE_DEAP_NOC_RT,Unemployment rate (%),"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 70 years old"
